2026-03-06 08:33:42,145 [WARNING] Rate limit exceeded from 127.0.0.1
2026-03-06 08:33:42,232 [INFO] ratelimit 10 per 1 minute (127.0.0.1) exceeded at endpoint: convert
2026-03-06 08:33:42,232 [WARNING] Rate limit exceeded from 127.0.0.1
2026-03-06 08:33:42,327 [INFO] ratelimit 10 per 1 minute (127.0.0.1) exceeded at endpoint: convert
2026-03-06 08:33:42,327 [WARNING] Rate limit exceeded from 127.0.0.1
2026-03-06 08:33:42,414 [INFO] ratelimit 10 per 1 minute (127.0.0.1) exceeded at endpoint: convert
2026-03-06 08:33:42,414 [WARNING] Rate limit exceeded from 127.0.0.1
2026-03-06 08:33:42,493 [INFO] ratelimit 10 per 1 minute (127.0.0.1) exceeded at endpoint: convert
2026-03-06 08:33:42,493 [WARNING] Rate limit exceeded from 127.0.0.1
2026-03-06 08:33:42,595 [INFO] ratelimit 10 per 1 minute (127.0.0.1) exceeded at endpoint: convert
2026-03-06 08:33:42,595 [WARNING] Rate limit exceeded from 127.0.0.1
2026-03-06 08:33:42,681 [INFO] ratelimit 10 per 1 minute (127.0.0.1) exceeded at endpoint: convert
2026-03-06 08:33:42,681 [WARNING] Rate limit exceeded from 127.0.0.1
2026-03-06 08:33:52,791 [INFO] message='Request to Stripe api' method=post url=https://api.stripe.com/v1/checkout/sessions
2026-03-06 08:33:53,694 [INFO] message='Stripe API response' path=https://api.stripe.com/v1/checkout/sessions response_code=401
2026-03-06 08:33:53,694 [INFO] error_code=None error_message='Invalid API Key provided: sk_test_******E_ME' error_param=None error_type=invalid_request_error message='Stripe v1 API error received'
2026-03-06 08:33:53,694 [ERROR] Stripe checkout creation failed: Invalid API Key provided: sk_test_******E_ME
2026-03-06 08:34:08,809 [WARNING] payment-success session_id mismatch: stored=None got=fake_session_123
2026-03-06 08:34:41,808 [INFO] Converting [word-to-pdf] Ibrahim_Mirghani_CV_D365 (1).docx
2026-03-06 08:34:47,990 [INFO] word_to_pdf: used docx2pdf
2026-03-06 08:34:49,473 [INFO] Conversion complete: Ibrahim_Mirghani_CV_D365 (1).docx → Ibrahim_Mirghani_CV_D365 (1)_converted.pdf
2026-03-06 08:35:23,124 [INFO] Converting [pdf-to-word] Ibrahim_Mirghani_CV_D365.pdf
2026-03-06 08:35:23,124 [INFO] Start to convert uploads\18bdbdb1-bf02-4853-b9d9-b37b99065609_Ibrahim_Mirghani_CV_D365.pdf
2026-03-06 08:35:23,124 [INFO] [1;36m[1/4] Opening document...[0m
2026-03-06 08:35:23,124 [INFO] [1;36m[2/4] Analyzing document...[0m
2026-03-06 08:35:23,655 [INFO] [1;36m[3/4] Parsing pages...[0m
2026-03-06 08:35:23,655 [INFO] (1/2) Page 1
2026-03-06 08:35:23,688 [INFO] (2/2) Page 2
